page,name,name_uncertain,parens,year,year_uncertain,tech,players,prod,notes,raw_line,disposition,catalog_slug,catalog_conf,catalog_maker,catalog_year,ipdb_id,ipdb_conf,ipdb_maker,opdb_id,review,verdict,verdict_why,final_catalog_slug,agent_fields,lineage,conflict,quote
pasini,Count Down,,,,,,,,,Count Down,new-model-existing-maker,count-down-2,low,novamatic-spa,1970,4118,med,"Novamatic S.p.A., of Milan, Italy (1970)",G56zB-MLv9k,yes,create,,,"{""name"": ""Count Down"", ""year"": null, ""year_uncertain"": true, ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Unknown original; shares its name with Novamatic's 1970 'Count Down' (ipdb 4118, catalog count-down-2) and LORI's Count-Down - relationship unresolved. Maker: Pasini.""}","Unknown original; shares its name with Novamatic's 1970 'Count Down' (ipdb 4118, catalog count-down-2) and LORI's Count-Down - relationship unresolved. Maker: Pasini.",,Count Down
pasini,Bonnie ’70,,Bonnie & Clide ?,,,,,,,Bonnie ’70 (Bonnie & Clide ?),new-model-existing-maker,,,,,,,,,,defer,"Tilt itself hedges with the parenthetical question mark - it is unsure whether 'Bonnie '70' is a distinct machine or the same game as the 'Bonnie & Clide' listed on the same page. The ''70' suggests 1970. Defer until a backglass/photo distinguishes them; if same, it folds into the Bonnie & Clide create.",,,,,
pasini,Bonnie & Clide,,,,,,,,,Bonnie & Clide,new-model-existing-maker,,,,,,,,,,create,,,"{""name"": ""Bonnie & Clide"", ""name_note"": ""'Clide' spelling per source"", ""year"": 1970, ""year_uncertain"": true, ""year_note"": ""inferred from the sibling 'Bonnie '70' line"", ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Bonnie & Clyde film theme; no American original of this name found in IPDB. Maker: Pasini, hand-built from recovered American parts per tilt page comments.""}","Bonnie & Clyde film theme; no American original of this name found in IPDB. Maker: Pasini, hand-built from recovered American parts per tilt page comments.",,Bonnie & Clide
pc,Marte,,“Electra Pool”,,,,,,,Marte (“Electra Pool”),new-maker,marte,low,,,5942,low,Unknown Manufacturer,,yes,reassign,"Catalog already has the orphaned model marte (ipdb_id 5942, corporate_entity NULL, EM, 1p). IPDB 5942 in the dump: Title 'Marte', Manufacturer 'Unknown Manufacturer' — so IPDB does NOT contradict tilt.it, it simply doesn't know. tilt.it attributes Marte to P.C., and the backglass photo physically corroborates it: the no-replay legend reads 'SENZA RIPETIZIONI P.C. DELLA PARTITA' with P.C. set as a logo. Fix: CREATE maker P.C. and REASSIGN marte to it — do not create a duplicate model. (Live ipdb.org recheck of id 5942 was blocked, HTTP 403.)",marte,"{""name"": ""Marte"", ""year"": null, ""year_uncertain"": true, ""technology"": ""em"", ""players"": 1, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Copy/retheme of Gottlieb's 'Electra-Pool' (1965) — the tilt.it parenthetical '(“Electra Pool”)' names the American original; the Marte backglass keeps Electra-Pool's five rollover-letter rockets (M-A-R-T-E where the original spells the title)""}",Copy/retheme of Gottlieb's 'Electra-Pool' (1965) — the tilt.it parenthetical '(“Electra Pool”)' names the American original; the Marte backglass keeps Electra-Pool's five rollover-letter rockets (M-A-R-T-E where the original spells the title),None substantive: IPDB unknown vs tilt.it P.C.; tilt.it + backglass logo settle it. Flag for the corroboration ledger that the attribution rests on tilt.it and the photographed logo.,"Marte (""Electra Pool"")"
pinball-shop,Flesh and Blood,,“Pinball Champ”,,,,,,,Flesh and Blood (“Pinball Champ”),exists,flesh-and-blood,high,pinball-shop,,5157,high,"Pinball Shop, of Bologna, Italy",GrPdq-MnKwO,,exists,parser high-confidence match,flesh-and-blood,,,,
pinball-shop,Gremlins,,,,,,,,,Gremlins,exists,gremlins,high,pinball-shop,1988,4595,high,"Pinball Shop, of Bologna, Italy",,,exists,parser high-confidence match,gremlins,,,,
pinball-shop,Horror,,,,,,,,,Horror,exists,horror,high,pinball-shop,,5118,high,"Pinball Shop, of Bologna, Italy",G4jyz-M5REB,,exists,parser high-confidence match,horror,,,,
pinball-shop,Kit di modifica per lo “Space Shuttle” Zaccaria,,,,,,,,,Kit di modifica per lo “Space Shuttle” Zaccaria,new-model-existing-maker,,,,,,,,,,create,,,"{""name"": null, ""name_uncertain"": true, ""name_note"": ""tilt gives no product name - it is listed only as 'Kit di modifica per lo \""Space Shuttle\"" Zaccaria' (modification kit for Zaccaria's Space Shuttle); name the model descriptively or defer naming to review"", ""year"": null, ""year_uncertain"": true, ""year_note"": ""Pinball Shop's dated output is 1985-1988"", ""technology"": ""ss"", ""technology_uncertain"": true, ""players"": 4, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": true, ""lineage"": ""Modification kit for Zaccaria's 1980 'Space Shuttle' (catalog space-shuttle, ipdb 3263, SS 4P). Maker: Pinball Shop, Pianoro (Bologna) - catalog CE pinball-shop, whose other entries (Flesh and Blood = 'Pinball Champ' conversion, Gremlins, Horror, Jungle Queen) are likewise conversions.""}","Modification kit for Zaccaria's 1980 'Space Shuttle' (catalog space-shuttle, ipdb 3263, SS 4P). Maker: Pinball Shop, Pianoro (Bologna) - catalog CE pinball-shop, whose other entries (Flesh and Blood = 'Pinball Champ' conversion, Gremlins, Horror, Jungle Queen) are likewise conversions.",,"Kit di modifica per lo ""Space Shuttle"" Zaccaria"
playmec,Big Sakem,,rigenerato,1973,range:1973-74,,,,,Big Sakem (rigenerato),new-model-existing-maker,big-sakem,low,ripepi,1974,5622,med,"Ripepi, of Messina, Italy",,yes,noise,"'rigenerato' = refurbished: Playmec refurbished/resold Ripepi's Big Sakem (catalog big-sakem, ipdb 5622); a reconditioned unit, not a distinct Playmec model. Record nothing beyond, at most, a distribution note on big-sakem.",,,,,
playmec,Speed Rush,,,1975,,em,1,,,Speed Rush – em – 1p,exists,speed-rush,high,playmec,1975,4125,high,"Playmec, of Bologna, Italy (1975)",G4qln-MDbq6,,exists,parser high-confidence match,speed-rush,,,,
playmec,El Tigre,,,1976,yes,,,,,El Tigre,new-model-existing-maker,el-tigre,low,,1977,5297,low,Unknown Manufacturer,,yes,exists,"Catalog 'El Tigre' (no CE, 1977, ipdb 5297, SS 1P) is this machine - IPDB: 'A 1-player SS version of Gottlieb's 1975 Tiger... an example of Gottlieb Made In Italy.' The row is a maker-attribution gap, not a missing model: tilt attributes it to Playmec (year '1976?', hedged).",el-tigre,,,,
playmec,Jackpot,,,1976,yes,,,,,Jackpot,new-model-existing-maker,jackpot-2,low,bigliardini-elettronici-milano,1976,4991,med,"Bigliardini Elettronici Milano, of Milano, Italy [Trade Name: BEM]",GR987-MJPEX,yes,exists,"Catalog 'Jackpot' (bigliardini-elettronici-milano, 1976, ipdb 4991, EM 1P; derived from the Williams Klondike/Jackpot/Gold Rush playfield per IPDB). Tilt lists Jackpot under Playmec ('1976?') and a page comment says 'il mio Jackpot assemblato da Playmec' - i.e. assembled by Playmec; IPDB/catalog credit BEM.",jackpot-2,,,,
playmec,15° Pool,,,1976,yes,,,,,15° Pool,exists,15pool,high,playmec,1976,5197,low,Unknown Manufacturer,GrqL6-MLy7l,yes,exists,"Catalog '15 Pool' (playmec, 1976, ipdb 5197 '15*Pool') - re-checked as requested; degree-sign naming variant. Year matches tilt's hedged '1976?'.",15pool,,,,
playmec,Corsair,,,1976,yes,,,,,Corsair,new-model-existing-maker,corsair,low,,,6873,low,Unknown Manufacturer,,yes,exists,"Best match: catalog 'Corsair' (no CE, ipdb 6873, EM 2P) - IPDB: 'It is a conversion of Gottlieb's 1957 Flag-Ship', which fits Playmec's build-from-old-American-parts MO. Distinct from Europlay's 'The Best Corsair' (the-best-corsair, ipdb 4921). Tilt attributes Playmec ('1976?') - candidate CE assignment. Confidence medium.",corsair,,,,
riflip,San Marco,,,1968,,,,,,San Marco,new-maker,,,,,,,,,,create,,,"{""name"": ""San Marco"", ""year"": 1968, ""year_uncertain"": false, ""technology"": ""em"", ""technology_note"": ""1968 full machine; the clipping shows a conventional EM cabinet — em is safe"", ""players"": null, ""production_month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Advertised as an entirely Italian original ('interamente italiano'); no American original named""}",Advertised as an entirely Italian original ('interamente italiano'); no American original named,,San Marco
ripepi,Time Out,,,1975,yes,,,,,Time Out,exists,time-out,high,ripepi,,4992,high,"Ripepi, of Messina, Italy",,,exists,parser high-confidence match,time-out,,,,
ripepi,Caravan Gold,,,1976,,,,,,Caravan Gold,exists,caravan-gold,high,ripepi,,5943,high,"Ripepi, of Messina, Italy",,,exists,parser high-confidence match,caravan-gold,,,,
ripepi,Gold Star,,,1976,,,,,,Gold Star,exists,gold-star-5,high,ditta-ripepi-spa,1976,4127,high,"Ditta Ripepi s.p.a., of Messina, Italy (1976)",GRKyL-MJpbw,,exists,parser high-confidence match,gold-star-5,,,,
rmg,Grand Slam,,,,,,,,(kit per Ice Show Gottlieb),Grand Slam,new-model-existing-maker,grand-slam-10,low,,,1074,low,D. Gottlieb & Company (1931-1977) [Trade Name: Gottlieb],G4PL3-MLeBP,yes,exists,"Catalog 'Grand Slam' (no CE, ipdb 6996) is this machine: tilt says '(kit per Ice Show Gottlieb)' and IPDB 6996's Notes say 'This is a conversion of Gottlieb's 1966 Ice Show (Italy)'. The row is an attribution gap, not a missing model.",grand-slam-10,,Conversion kit for Gottlieb's 1966 'Ice Show' (ipdb 4778 / Italian-market 1263 'Ice Show (Italy)').,,
rmg,The 30′ Years,,,,,,,,em – 1p (kit for Gottlieb’s “Elite Guard”),The 30′ Years,exists,the-30-years,high,renato-montanari-giochi,,5018,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",,,exists,parser high-confidence match,the-30-years,,,,
rmg,Race Day,,,,,em,1,,(kit for Gottlieb “Solitaire”),Race Day – em – 1p (kit for Gottlieb “Solitaire”),exists,race-day,high,renato-montanari-giochi,,5365,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",,,exists,parser high-confidence match,race-day,,,,
rmg,Poker Game,,,,,,,,,Poker Game,exists,poker-game,high,renato-montanari-giochi,,4596,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",,,exists,parser high-confidence match,poker-game,,,,
rmg,Big Valley,,,,,em,4,,(copy of Bally “Big Valley”),Big Valley – em – 4p (copy of Bally “Big Valley”),exists,big-valley-2,high,renato-montanari-giochi,1970,4779,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",Gr1lY-MJ55W,,exists,parser high-confidence match,big-valley-2,,,,
rmg,Jungle King,,,,,em,1,,(copy of Gottlieb “Jungle King”),Jungle King – em – 1p (copy of Gottlieb “Jungle King”),exists,jungle-king-2,high,renato-montanari-giochi,1973,4780,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",G5B0y-MQ2K0,,exists,parser high-confidence match,jungle-king-2,,,,
rmg,Miss Theresine,,,,,em,1,,(copy of Gottlieb “Hi-Lo”),Miss Theresine – em – 1p (copy of Gottlieb “Hi-Lo”),exists,miss-theresine,high,renato-montanari-giochi,1970,4781,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",,,exists,parser high-confidence match,miss-theresine,,,,
rmg,Only Star,,,,,em,1,,(copy of Gottlieb “Star Trek”),Only Star – em – 1p (copy of Gottlieb “Star Trek”),exists,only-star,high,renato-montanari-giochi,1971,4782,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",,,exists,parser high-confidence match,only-star,,,,
rmg,Space Orbit,,,,,em,1,,(copy of Gottlieb “Space Orbit”),Space Orbit – em – 1p (copy of Gottlieb “Space Orbit”),exists,space-orbit-2,high,skillgame-dba-renato-montanari-giochi,1972,4783,high,"Skillgame d.b.a. Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",G43WO-M1rdV,,exists,parser high-confidence match,space-orbit-2,,,,
rmg,Strike,,,,,em,1,,(1973)(copy of Gottlieb “Ten Up”) | (by “erremmegi”)(art: Mike) | (1973 – Enada II) Top Hand – em – 1p (copy of Gottlieb “Top Hand”) | (by “erremmegi”)(“app. modificato”),Strike – em – 1p (1973)(copy of Gottlieb “Ten Up”),exists,strike-4,high,renato-montanari-giochi,1973,4784,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",GRpyl-MJNBo,,exists,parser high-confidence match,strike-4,,,,
rmg,Flying Carpet,,,,,em,1,,(1972) (copy of Gottlieb “Flying Carpet”),Flying Carpet – em – 1p (1972) (copy of Gottlieb “Flying Carpet”),exists,flying-carpet-2,high,renato-montanari-giochi,1972,4786,high,"Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",GrNPZ-MJNd0,,exists,parser high-confidence match,flying-carpet-2,,,,
rmg,Card Trix,,,,,,,,,Card Trix,new-model-existing-maker,card-trix-2,low,d-gottlieb-company,1970,446,low,D. Gottlieb & Company (1931-1977) [Trade Name: Gottlieb],GRWZN-MDv6X,yes,create,,,"{""name"": ""Card Trix"", ""year"": null, ""year_uncertain"": true, ""year_note"": ""Gottlieb original is 1970; RMG active 1968-1974"", ""technology"": ""em"", ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Copy of Gottlieb's 1970 'Card Trix' (ipdb 446); per tilt's Italian-pinball index the RMG copy was 'very similar to the original from Gottlieb, apart for the position of the writing Senza ripetizione della partita'. Maker: Renato Montanari Giochi (R.M.G.), Bologna.""}","Copy of Gottlieb's 1970 'Card Trix' (ipdb 446); per tilt's Italian-pinball index the RMG copy was 'very similar to the original from Gottlieb, apart for the position of the writing Senza ripetizione della partita'. Maker: Renato Montanari Giochi (R.M.G.), Bologna.",,Card Trix
rmg,Galaxy,,,,,,,,,Galaxy,new-model-existing-maker,galaxy-2,low,bally-manufacturing-corporation,1978,979,low,"Sega Enterprises, Ltd., of Tokyo, Japan (1971-1979)",GrxJV-MDOXX,yes,exists,"Best match: catalog 'Galaxie' (skillgame-dba-renato-montanari-giochi, ipdb 4920, 'Galaxie' by Skillgame d.b.a. RMG, EM 1P). Tilt's RMG page 'Galaxy' is a one-letter naming variant of the same Renato Montanari operation's copy of Gottlieb's 1971 'Galaxie' (ipdb 978). NOT catalog galaxy-3 (ipdb 5405) - that is unproduced American backglass art by Lloyd Rognan per IPDB Notes.",galaxie-2,,,,
romagnoli,Play Girl,,,1979,,,,,,Play Girl,exists,play-girl,high,romagnoli,1979,4702,high,"Romagnoli, of Italy",,,exists,parser high-confidence match,play-girl,,,,
sidam,Rugby,,video-pinball,,,,,,,Rugby (video-pinball),new-maker,rugby,low,chicago-coin-machine-manufacturing-company,1936,3340,low,Chicago Coin Machine Manufacturing Company (1932-1977),,yes,create,,,"{""name"": ""Rugby"", ""year"": 1979, ""year_uncertain"": true, ""year_note"": ""tilt.it's flipper page gives no year. tilt.it's own coin-op-videogame section and RetroCampus both say 1979, consistent with it being a copy of Atari's 1979 'Video Pinball'; arcade-museum.com says 1976, which cannot be right for a clone of a 1979 game — record 1979 with the arcade-museum conflict noted."", ""technology"": ""ss"", ""technology_note"": ""video hardware; catalog precedent for video-pinball machines (new-york-defence, ufo) uses technology_generation solid-state"", ""players"": 2, ""players_note"": ""arcade-museum: '# Simultaneous Players 1 / # Maximum Players 2 / Game Play Alternating'"", ""production_month"": null, ""game_format"": ""video-game"", ""game_format_note"": ""Per the patch-0009/0010 convention (game-format.video-game). The tilt.it image is the operator-manual cover: 'RUGBY ... Manuale dell'operatore ... prodotto da Sidam Torino - Italy', showing an upright video arcade cabinet whose screen displays a simulated pinball playfield ('COIN 1 PLAYER', 'PUSH START', 'HIGH SCORE'). This is a video game in a video cabinet, not a pinball machine."", ""kit"": false, ""lineage"": ""Unauthorized copy of Atari's 'Video Pinball' (1979) with a rugby retheme — tilt.it/deb: 'Rugby | 1979 | Copy of Video Pinball (Atari)'; RetroCampus: 'Rugby | 1979 | Da Video Pinball (Atari)'""}",Unauthorized copy of Atari's 'Video Pinball' (1979) with a rugby retheme — tilt.it/deb: 'Rugby | 1979 | Copy of Video Pinball (Atari)'; RetroCampus: 'Rugby | 1979 | Da Video Pinball (Atari)',Year: arcade-museum.com says 1976; tilt.it/deb and RetroCampus say 1979 (copy of Atari's 1979 Video Pinball). Prefer 1979.,Rugby (video-pinball)
skill-game-the-best,Space Time,,,,,em,1,,,Space Time – em – 1p,new-model-existing-maker,space-time-2,low,bensa-sas,1973,4062,med,"Bensa s.a.s., of Milan, Italy (1973-1974)",GRvE1-MQ2P6,yes,exists,"Page is the 'GGB - Skill Game - The Best' brand page and lists machines without the 'The Best' prefix that IPDB/catalog names carry: this is catalog 'The Best Space Time' (skillgame-dba-renato-montanari-giochi, ipdb 6133). Distinct from Bensa's 'Space Time' (space-time-2, ipdb 4062) - the worksheet's guess - and from Bally's original (2262).",the-best-space-time,,,,
skill-game-the-best,The Best Corsair,,art: Mike,1976,,,,,,The Best Corsair (1976)(art: Mike),new-model-existing-maker,the-best-corsair,low,europlay,1976,4921,med,"Europlay, of Italy",G5L8W-MQ6Yp,yes,exists,"Catalog 'The Best Corsair' (europlay, 1976, ipdb 4921). Name, year and art credit match.",the-best-corsair,,,,
skill-game-the-best,The Best Card King,,,,,,,,,The Best Card King,new-model-existing-maker,,,,,,,,,,create,,,"{""name"": ""The Best Card King"", ""year"": null, ""year_uncertain"": true, ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""'The Best'-branded version of Card King - a copy of Gottlieb's 1971 'Card King' (ipdb 445). Sibling catalog copies exist: RMG's card-king-2 (ipdb 5214) and Emmepi's card-king-3 (6423). Per IPDB 6836's Notes, Italian backglass printers added 'The Best' to glasses sold directly to operators, bypassing the manufacturer. Maker: Skillgame d.b.a. Renato Montanari Giochi (catalog CE skillgame-dba-renato-montanari-giochi), matching the catalog's other the-best-* entries.""}","'The Best'-branded version of Card King - a copy of Gottlieb's 1971 'Card King' (ipdb 445). Sibling catalog copies exist: RMG's card-king-2 (ipdb 5214) and Emmepi's card-king-3 (6423). Per IPDB 6836's Notes, Italian backglass printers added 'The Best' to glasses sold directly to operators, bypassing the manufacturer. Maker: Skillgame d.b.a. Renato Montanari Giochi (catalog CE skillgame-dba-renato-montanari-giochi), matching the catalog's other the-best-* entries.",,The Best Card King
skill-game-the-best,The Best Galaxie,,,,,em,1,,(by “skill game”)(art: Mister X),The Best Galaxie – em – 1p,new-model-existing-maker,the-best-galaxie,low,,,6836,low,Unknown Manufacturer,,yes,exists,"Catalog 'The Best Galaxie' (no CE, ipdb 6836, EM 1P). Tilt's '(by ""skill game"")(art: Mister X)' supports assigning CE skillgame-dba-renato-montanari-giochi. IPDB 6836 Notes explain the branding: printers 'were known to add the words ""The Best"" as part of the name' on glasses of 'Skilgame's Galaxie' sold directly to operators.",the-best-galaxie,,,,
skill-game-the-best,The Best Wizard,,,,,em,1,,(inspired from Gottlieb’s “Wizard”)(art: Mike) | (signed backglass from Federico Croci’s collection),The Best Wizard – em – 1p,exists,the-best-wizard,high,skillgame-dba-renato-montanari-giochi,1972,4919,high,"Skillgame d.b.a. Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",,,exists,parser high-confidence match,the-best-wizard,,,,
tecnoplay,Devil King,,re-release of Zaccaria’s kit “Mystic Star”,1987,,ss,4,,,Devil King (re-release of Zaccaria’s kit “Mystic Star”) – ss – 4p,exists,devil-king,high,tecnoplay,1987,3703,high,"Tecnoplay, of San Marino, Italy (1987-1989)",G5QOw-MDOv0,,exists,parser high-confidence match,devil-king,,,,
tecnoplay,Scramble,,,1987,,ss,4,,,Scramble – ss – 4p,exists,scramble,high,tecnoplay,,3557,high,"Tecnoplay, of San Marino, Italy (1987-1989)",G5p8V-MD0op,,exists,parser high-confidence match,scramble,,,,
tecnoplay,X Force,,,1987,,ss,6,,,X Force – ss – 6p,exists,x-force,high,tecnoplay,,3539,high,"Tecnoplay, of San Marino, Italy (1987-1989)",GRzJ1-MkPEj,,exists,parser high-confidence match,x-force,,,,
tecnoplay,Space Team,,,1988,,ss,4,,,Space Team – ss – 4p,exists,space-team,high,tecnoplay,1988,3258,high,"Tecnoplay, of San Marino, Italy (1987-1989)",G4kyZ-MLR5r,,exists,parser high-confidence match,space-team,,,,
tecnoplay,Hi Ball,,,1988,,ss,4,,,Hi Ball – ss – 4p,exists,hi-ball-3,high,tecnoplay,1988,3709,high,"Tecnoplay, of San Marino, Italy (1987-1989)",GR7j6-MDxWl,,exists,parser high-confidence match,hi-ball-3,,,,
zaccaria,Granada,yes,,1973,yes,em,1,,,Granada(?) – 1p – em,exists,granada-2,high,zaccaria,,6139,high,"Zaccaria, of Bologna, Italy (1974-1987)",GPBdK-M0o99,,exists,parser high-confidence match,granada-2,,,,
zaccaria,Tropical,,,1973,yes,em,1,,,Tropical – 1p – em,exists,tropical,high,zaccaria,,5511,high,"Zaccaria, of Bologna, Italy (1974-1987)",,,exists,parser high-confidence match,tropical,,,,
zaccaria,Top Hand,,,1973,yes,em,1,,,Top Hand – 1p – em,exists,top-hand-5,high,zaccaria,,5288,high,"Zaccaria, of Bologna, Italy (1974-1987)",G4EeX-MLzRl,,exists,parser high-confidence match,top-hand-5,,,,
zaccaria,Jungle Life,,,1973,yes,em,1,,,Jungle Life – 1p – em,new-model-existing-maker,jungle-life-2,low,,,1337,low,D. Gottlieb & Company (1931-1977) [Trade Name: Gottlieb],G5B0y-MZeOe,yes,create,,,"{""name"": ""Jungle Life"", ""year"": 1973, ""year_uncertain"": true, ""year_note"": ""tilt hedges the whole section header: '(?) 1973:'"", ""technology"": ""em"", ""players"": 1, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Copy of Gottlieb's 1972 'Jungle Life' (ipdb 1337), from Zaccaria's pre-brand era of modifying/copying US games. Maker: Zaccaria, Calderara di Reno (catalog CE zaccaria).""}","Copy of Gottlieb's 1972 'Jungle Life' (ipdb 1337), from Zaccaria's pre-brand era of modifying/copying US games. Maker: Zaccaria, Calderara di Reno (catalog CE zaccaria).",,Jungle Life – 1p – em
zaccaria,Cine Star,,,1974,yes,em,1,,,Cine Star – 1p – em,exists,cine-star,high,zaccaria,,5048,high,"Zaccaria, of Bologna, Italy (1974-1987)",,,exists,parser high-confidence match,cine-star,,,,
zaccaria,Strike,,,1974,yes,em,1,,,Strike – 1p – em,exists,strike,high,zaccaria,1978,3363,high,"Zaccaria, of Bologna, Italy (1974-1987)",GRpyl-MJNBo,,exists,parser high-confidence match,strike,,,,
zaccaria,Strike,,,1974,yes,em,1,,"(home model, no coin door – sound card)","Strike – 1p – em (home model, no coin door – sound card)",exists,strike,high,zaccaria,1978,3363,high,"Zaccaria, of Bologna, Italy (1974-1987)",GRpyl-MJNBo,,exists,parser high-confidence match,strike,,,,
zaccaria,Red Show,,,1975,,em,1,,,Red Show – 1p – em,exists,red-show,high,zaccaria,1975,3720,high,"Zaccaria, of Bologna, Italy (1974-1987)",GrP7X-ML05X,,exists,parser high-confidence match,red-show,,,,
zaccaria,Lucky Fruit,,,1975,,em,1,,,Lucky Fruit – 1p – em,exists,lucky-fruit,high,zaccaria,1975,1487,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5n0W-MQP6n,,exists,parser high-confidence match,lucky-fruit,,,,
zaccaria,Ten Up,,,1975,,em,4,,,Ten Up – 4p – em,new-model-existing-maker,ten-up-2,low,,,2521,low,D. Gottlieb & Company (1931-1977) [Trade Name: Gottlieb],GR6DZ-MLOWE,yes,defer,"Existence is contested by the sources themselves. Tilt (Croci's own site) still lists 'Ten Up - 4p - em' under the hedged '(?) 1974:' header, IPDB records Croci saying it never existed, and zaccaria-pinball.com conversely claims 'la Zaccaria produsse il suo primo modello di flipper, il TEN UP modello elettromeccanico ad un solo giocatore' (1974) plus 'il TEN UP versione a 4 giocatori' in 1975. Note: catalog ten-up-2 already maps to phantom listing ipdb 3732 - flag it for cleanup review alongside this row.",,,,,
zaccaria,Woods Queen,,,1976,,em,1,,,Woods Queen – 1p – em,exists,woods-queen,high,zaccaria,1976,2806,high,"Zaccaria, of Bologna, Italy (1974-1987)",,,exists,parser high-confidence match,woods-queen,,,,
zaccaria,Woods Queen,,,1976,,em,2,,,Woods Queen – 2p – em,exists,woods-queen,high,zaccaria,1976,2806,high,"Zaccaria, of Bologna, Italy (1974-1987)",,,exists,parser high-confidence match,woods-queen,,,,
zaccaria,Woods Queen,,,1976,,em,4,,,Woods Queen – 4p – em,exists,woods-queen,high,zaccaria,1976,2806,high,"Zaccaria, of Bologna, Italy (1974-1987)",,,exists,parser high-confidence match,woods-queen,,,,
zaccaria,Ten Stars,,,1976,,em,1,,,Ten Stars – 1p – em,exists,ten-stars,high,zaccaria,1976,3373,high,"Zaccaria, of Bologna, Italy (1974-1987)",G4PW2-MDExV,,exists,parser high-confidence match,ten-stars,,,,
zaccaria,Moon Flight,,,1977,,em,1,,,Moon Flight – 1p – em,exists,moon-flight,high,zaccaria,1976,1626,high,"Zaccaria, of Bologna, Italy (1974-1987)",GreN3-MJ7wJ,,exists,parser high-confidence match,moon-flight,,,,
zaccaria,Universe,,,1977,,em,4,,,Universe – 4p – em,exists,universe-3,high,zaccaria,1976,2706,high,"Zaccaria, of Bologna, Italy (1974-1987)",G4dxZ-MVKn9,,exists,parser high-confidence match,universe-3,,,,
zaccaria,Circus,,,1977,,em,4,,,Circus – 4p – em,exists,circus-4,high,zaccaria,1977,518,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5KJW-MDnKx,,exists,parser high-confidence match,circus-4,,,,
zaccaria,Aerobatics,,,1977,,em,1,,,Aerobatics – 1p – em,exists,aerobatics,high,zaccaria,1977,24,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5WJw-MkP98,,exists,parser high-confidence match,aerobatics,,,,
zaccaria,Supersonic,,,1977,,em,1,,,Supersonic – 1p – em,exists,supersonic-2,high,zaccaria,1977,3419,high,"Zaccaria, of Bologna, Italy (1974-1987)",G4xyV-MJK7V,,exists,parser high-confidence match,supersonic-2,,,,
zaccaria,Nautilus,,,1977,,em,1,,,Nautilus – 1p – em,exists,nautilus-2,high,zaccaria,1977,3381,high,"Zaccaria, of Bologna, Italy (1974-1987)",GRKYx-MD067,,exists,parser high-confidence match,nautilus-2,,,,
zaccaria,Combat,,,1977,,em,4,,,Combat – 4p – em,exists,combat,high,zaccaria,1977,3609,high,"Zaccaria, of Bologna, Italy (1974-1987)",GryPZ-ML07x,,exists,parser high-confidence match,combat,,,,
zaccaria,Combat,,,1977,,ss,4,,,Combat – 4p – ss,exists,combat,high,zaccaria,1977,3609,high,"Zaccaria, of Bologna, Italy (1974-1987)",GryPZ-ML07x,,exists,parser high-confidence match,combat,,,,
zaccaria,Winter Sports,,,1978,,ss,4,01/78,,Winter Sports – 4p – ss – 01/78,exists,winter-sports,high,zaccaria,,3563,high,"Zaccaria, of Bologna, Italy (1974-1987)",GrxWp-MDvrD,,exists,parser high-confidence match,winter-sports,,,,
zaccaria,Queen Castle,,,1978,,em,1,04/78,,Queen Castle – 1p – em – 04/78,new-model-existing-maker,,,,,,,,,,exists,"Apostrophe variant of catalog 'Queen's Castle' (zaccaria, 1978, ipdb 3583 - Zaccaria, 1978-04, EM 1P; tilt's 04/78 month matches exactly).",queens-castle,,,,
